S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity (m/ms),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m)
442,6.26283639807571,5.6515819587279,17.6941608084736,3.13951841207496,14.1693131178183,0.443436125303653,0,1059.746015625,14.8040274771832,-0.235820109152788,-424.052046957581,1.32762595396554,13.9694108389286,0.449781696567347,0,1674.5,10.8357545293066,5.79409610091013,17.2589474282783,1.81397020177503,6.47103883505921,0.970970112733391,0
450.5,6.24962717539248,5.61210310393877,17.818632007993,3.14616077386526,13.8726463382741,0.452919014438112,0,1059.63247395833,14.7040274771832,-0.234479224243482,-426.47701655717,1.33665658210858,13.8765353446137,0.452792080381827,0,1683,10.7886664552955,5.8308906486517,17.1500386520065,1.82189009631993,6.41037816713932,0.98015829072117,0
459,6.2360433678828,5.57159188124004,17.9481918510053,3.15302089108766,13.586151128285,0.46246985241454,0,1059.51893229166,14.6040274771832,-0.233096260794523,-429.007310795736,1.34581091726874,13.7836399445886,0.45584369095816,0,1691.5,10.7430725032388,5.86655076096536,17.0457913132494,1.82962488135416,6.35121046599989,0.989289418263736,0
467.5,6.22208215704949,5.53004128098336,18.0830476517199,3.16010286598792,13.3092666460952,0.47209102306347,0,1059.405390625,14.5040274771832,-0.231683512281696,-431.623290821029,1.35509151913579,13.6907246324531,0.458937381026981,0,1700,10.6988946382893,5.90109895789835,16.9459961124961,1.83718235150379,6.29346743428784,0.998366222243046,0
476,6.20772780482169,5.48743559390935,18.2234485104468,3.16741752979062,13.0414449681128,0.481785977132319,0,1059.28309895833,14.4040274771832,-0.23022932625544,-434.34953151472,1.36450101851524,13.597901723673,0.462070210159041,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
484.5,6.19297320662468,5.44376506993645,18.3696391587978,3.17497154433813,12.7821944409178,0.49155763794878,0,1059.16955729166,14.3040274771832,-0.228743187208074,-437.171490091358,1.37404211981567,13.5049458122259,0.465250686270172,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
493,6.17781824727694,5.39902890284874,18.5218493546564,3.18276815722499,12.5310714954908,0.501408463708834,0,1059.056015625,14.2040274771832,-0.227221616852087,-440.098972031769,1.3837176036411,13.4119699691246,0.468475945117978,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
501.5,6.16224522397933,5.35319780781289,18.6804231022534,3.19081985923079,12.2876275652629,0.511342427479016,0,1058.93372395833,14.1040274771832,-0.225656357796517,-443.151706322291,1.39353032949377,13.3190842430269,0.471743041228161,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
510,6.14624460346817,5.30630396347826,18.8455091695219,3.19913520533563,12.0514600068003,0.521362996984112,0,1058.82018229166,14.0040274771832,-0.224063885908007,-446.301284094736,1.40348323859278,13.2260677605082,0.475060722578526,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
518.5,6.12981163494874,5.2583060487421,19.0175313253062,3.20772049507449,11.8222018031798,0.531473359344077,0,1058.697890625,13.9040274771832,-0.222416512917985,-449.606905027211,1.41357935681447,13.1331398695571,0.478422172426879,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
