A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity 1 (m/ms),A0 Energy velocity 2 (m/ms),A0 Energy velocity absolute (m/ms),A0 Skew angle (deg),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity 1 (m/ms),A1 Energy velocity 2 (m/ms),A1 Energy velocity absolute (m/ms),A1 Skew angle (deg),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m),A2 f (kHz),A2 Phase velocity (m/ms),A2 Energy velocity 1 (m/ms),A2 Energy velocity 2 (m/ms),A2 Energy velocity absolute (m/ms),A2 Skew angle (deg),A2 Propagation time (micsec),A2 Coincidence angle (deg),A2 Wavelength (mm),A2 Wavenumber (rad/mm),A2 Attenuation (Np/m)
1513,1.4198281066998,1.51821590725524,-0.103204485386458,1.52171965448525,3.88883981146749,65.8667845081328,13.9797257661707,0.938419105551755,6.69550019816073,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1521.5,1.42033920273766,1.51810159511057,-0.103578718880484,1.52163103414795,3.90319074796201,65.8717442377213,13.9745930863233,0.933512456613644,6.73069251798964,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1530,1.42084630583772,1.51798596566361,-0.103957905108752,1.5215415334411,3.91773281067467,65.8767618818422,13.9695042679172,0.928657716233804,6.76587853343987,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1538.5,1.42134944719481,1.51787030888889,-0.104344999345095,1.52145264582727,3.93257375736144,65.8817814765754,13.964458905597,0.923854044325519,6.80105839853391,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1547,1.42184865776005,1.51775310374033,-0.104735361978444,1.52136254060699,3.94754325011634,65.8868690523917,13.9594565982517,0.919100619107982,6.83623226505671,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1555.5,1.42233616807766,1.51763986389281,-0.105161553197674,1.52127897137492,3.96385037754306,65.891785251012,13.9545750260788,0.914391622036428,6.87143796570051,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564,1.42282748706964,1.51751556906944,-0.105543132893713,1.5211814011712,3.97851194286077,65.8971822353832,13.9496588055717,0.909736244929435,6.90660105299746,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1572.5,1.42330729077273,1.51738915246557,-0.105950203236744,1.52108358928301,3.99413879785188,65.9026722561661,13.9448611857244,0.905123873305395,6.94179602647559,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1581,1.42377584907654,1.51726116877248,-0.106375063082071,1.52098557136829,4.0104402826103,65.9082312644328,13.940179227012,0.900553984235635,6.97702238529606,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1589.5,1.42424806799209,1.51713413411702,-0.106802516569196,1.5208888054189,4.02683882453925,65.9137499784753,13.9354639032782,0.896035273980556,7.01220754319983,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1598,1.42470921927682,1.51700704861268,-0.107233447497297,1.52079235854297,4.0433702733845,65.9192718263579,13.9308622045331,0.89155770918449,7.04742412347803,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1606.5,1.42516676781713,1.51687761274281,-0.107670294301509,1.52069411267201,4.06013242289403,65.9248967483806,13.9262994902737,0.887125283421802,7.08263581773276,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1615,1.42562074175946,1.51674514141534,-0.108112529658011,1.52059335230564,4.07710739477768,65.9306545770015,13.9217754057219,0.882737301399049,7.11784275709362,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1623.5,1.42607116903038,1.51661330114417,-0.108560812730184,1.52049378665881,4.09431022783206,65.9363859756192,13.9172895997264,0.878393082248462,7.15304507077428,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1632,1.42651807733824,1.51648181805589,-0.109016254027983,1.52039522760906,4.11178340937474,65.9421028391878,13.9128417247191,0.874091959153332,7.18824288609821,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1640.5,1.42695451123263,1.51634400448559,-0.109477485047821,1.5202909128426,4.12949366718442,65.9480960152736,13.9085008681339,0.86982902239112,7.2234716771204,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1649,1.42738753548723,1.51620692235136,-0.109946903606993,1.52018806501004,4.14751213991389,65.9540584638131,13.9041966283729,0.865607965729065,7.25869626429272,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1657.5,1.42781717673983,1.51606905267732,-0.110420443234606,1.52008488143592,4.16569012829415,65.9600562543003,13.8999286747617,0.86142816092901,7.2939167677122,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1666,1.42823674827558,1.51592688323675,-0.110907564906526,1.51997855355705,4.18439302026841,65.9662422415017,13.8957633053752,0.857284962950529,7.32916775485559,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1674.5,1.42865959771395,1.51578715012074,-0.11138803705008,1.51987433009082,4.20284179786367,65.9723233516226,13.8915679451019,0.853185785436818,7.36438113999132,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1683,1.42907253661861,1.51564486359104,-0.111885181693358,1.51976894507437,4.22192704329948,65.9785167371388,13.8874733829804,0.849122125144748,7.39962500224394,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1691.5,1.42948224943808,1.51550095028488,-0.112383432037107,1.51966218815591,4.24106104349171,65.9847821152488,13.8834132190307,0.845097398426295,7.4348652816585,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1700,1.42988876137614,1.5153570099511,-0.112887860239925,1.51955603272716,4.26043010208176,65.9910498604066,13.8793871448942,0.841111036103613,7.47010208816899,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
