A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m)
731,1.31104198352025,1.48805360345503,67.2018802063416,15.1664442320681,1.79349108552702,3.5033267563375,0,1258,3.3973853106903,1.69547290360074,58.9805946102862,5.79445385903907,2.70062425333092,2.32656775537358,0
739.5,1.31283838724288,1.48746226478002,67.2285962257931,15.1451938251525,1.77530545942243,3.53921364564707,0,1266.5,3.37462401140345,1.69333871754147,59.0549303361988,5.83367167860689,2.66452744682467,2.3580861644594,0
748,1.31458830200199,1.48683277108273,67.2570593982663,15.1245512412043,1.75747099198127,3.57512888454351,0,1275,3.35240326281148,1.691273338576,59.1270480762129,5.87247454789673,2.62933589240116,2.38964725858652,0
756.5,1.31630147538676,1.48616746813646,67.2871679295959,15.1043971790929,1.73998873150927,3.61104942428537,0,1283.5,3.33071524375184,1.6892769406895,59.1969247855734,5.9108490728982,2.59502551129867,2.42124221123175,0
765,1.31797031371812,1.48546740343776,67.3188787371395,15.0848168931347,1.72283701139624,3.64699926088046,0,1292,3.30953169859277,1.68732917058092,59.2652588146577,5.94881914608886,2.56155704225447,2.45287737244752,0
773.5,1.31960411296342,1.4847316270339,67.3522394075848,15.0656974328246,1.7060169527646,3.68295596183711,0,1300.5,3.28883580007051,1.68542230691345,59.3323107151299,5.98639010008204,2.5289010381165,2.48455167382083,0
782,1.32119563127122,1.48395947203637,67.3872850872232,15.0471198751467,1.68950847988647,3.7189427469472,0,1309,3.26862192984719,1.68356757909792,59.3976750571433,6.02354781198099,2.49703737956241,2.5162560074614,0
790.5,1.32275373391142,1.48315341700143,67.42390831164,15.0289772430212,1.67331275637119,3.75493779226637,0,1317.5,3.24886742731306,1.68173899635096,59.4622591359183,6.06031033842063,2.46593353116741,2.547994594244,0
799,1.32427151455947,1.48231077642989,67.4622363880048,15.0113466495352,1.65741115714577,3.7909635639233,0,1326,3.22955164040372,1.67993435061675,59.5261356274351,6.09669376061764,2.43555930648848,2.57977101622646,0
807.5,1.32575742774274,1.4814352074574,67.502108426079,14.99412674005,1.6418048640777,3.82699883808008,0,1334.5,3.2106681297762,1.67814508579968,59.5896033341761,6.13268855929102,2.40589593838606,2.61157816800443,0
