S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity 1 (m/ms),S0 Energy velocity 2 (m/ms),S0 Energy velocity absolute (m/ms),S0 Skew angle (deg),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity 1 (m/ms),S1 Energy velocity 2 (m/ms),S1 Energy velocity absolute (m/ms),S1 Skew angle (deg),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity 1 (m/ms),S2 Energy velocity 2 (m/ms),S2 Energy velocity absolute (m/ms),S2 Skew angle (deg),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m),S3 f (kHz),S3 Phase velocity (m/ms),S3 Energy velocity 1 (m/ms),S3 Energy velocity 2 (m/ms),S3 Energy velocity absolute (m/ms),S3 Skew angle (deg),S3 Propagation time (micsec),S3 Coincidence angle (deg),S3 Wavelength (mm),S3 Wavenumber (rad/mm),S3 Attenuation (Np/m),S4 f (kHz),S4 Phase velocity (m/ms),S4 Energy velocity 1 (m/ms),S4 Energy velocity 2 (m/ms),S4 Energy velocity absolute (m/ms),S4 Skew angle (deg),S4 Propagation time (micsec),S4 Coincidence angle (deg),S4 Wavelength (mm),S4 Wavenumber (rad/mm),S4 Attenuation (Np/m)
875.5,4.2139224203476,2.78988547488086,-1.68862554592714,3.26112207641924,31.1851347830154,35.8437652370911,4.66886107847096,4.81316095984877,1.30541765787467,0,875.5,4.61490935885078,3.50009538059457,2.27089761186191,4.17224683316071,-32.975918784791,28.570649975548,4.2624003355844,5.27117002724247,1.19199063485086,0,1056.25378745317,9.73951953885864,0.0153982370804848,-0.174621891727502,0.175299488806095,84.9606669780254,6494.24992467069,2.01822245194176,9.22081383712001,0.681413313202954,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
884,4.19159599117129,2.63303925709589,-1.67274255248901,3.11944921040807,32.4273720715101,37.9789248225242,4.69378528159548,4.74162442440191,1.32511239710263,0,884,4.60050248747447,3.46357739801718,2.3688047429863,4.19614159704482,-34.3689475058571,28.8718825966608,4.27577320601576,5.20418833424714,1.20733242220154,0,1056.2784671828,9.63951953885864,0.0246891625725926,-0.17951234608618,0.181202199616617,82.1689766412883,4050.36014105274,2.03916821202994,9.125926390006,0.688498354979111,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
892.5,4.16600630280614,2.46274179839382,-1.63319825829426,2.95506915595074,33.5508493233237,40.6051499451623,4.72268212309692,4.6677941768136,1.34607162809152,0,892.5,4.58588984055646,3.4317964596938,2.46334315421429,4.22436817005589,-35.670781337136,29.1392572882724,4.28942315609778,5.13825192219212,1.22282546716764,0,1056.3098303711,9.53951953885864,0.0343490930627309,-0.184610861283958,0.187779206245624,79.459950447784,2911.28501755119,2.06055338999545,9.03098623583507,0.69573633965334,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
901,4.13646914322143,2.28044292074239,-1.56795145048678,2.76747026467272,34.5110298837497,43.8511304494503,4.75648264241914,4.5909757416442,1.368594752132,0,901,4.57115924820079,3.40566654556928,2.55208054995671,4.25578192029116,-36.8465327021808,29.3628277055188,4.30327185966697,5.07342868834716,1.23844951671658,0,1056.36273391404,9.43951953885864,0.0443875377673085,-0.189937409074902,0.195055050883413,76.8462943565734,2252.8845939648,2.08239196322183,8.93586950372932,0.703142017075937,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
909.5,4.10218701020848,2.08847471440971,-1.47665657184719,2.55778053474261,35.2622303460794,47.8818341970036,4.79632547257827,4.51037604201042,1.39305132180929,0,909.5,4.55641327821429,3.38593346893539,2.63242919442415,4.28884937013571,-37.8636516796543,29.5339530198868,4.3172249591821,5.00980019594754,1.25417882179455,0,1056.41944727306,9.33951953885864,0.0548433576832755,-0.195498721737653,0.203045669944059,74.3295708135434,1823.37486660659,2.10469850838674,8.8407304153353,0.710708845536185,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
918,4.06218213648724,1.89005901676323,-1.36102812277705,2.32910296849195,35.7575931285823,52.9084008028767,4.84367257289919,4.42503500706671,1.41991764972377,0,918,4.54175773253249,3.37306493423537,2.70184098282281,4.32174869086915,-38.6948929192517,29.6466276071464,4.33118252589203,4.94744851038397,1.26998498195425,0,1056.49554930948,9.23951953885864,0.0657383061705983,-0.201316637744799,0.211777981695572,71.9159730767991,1521.18309438167,2.12748823393663,8.74544104317103,0.71845265163452,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.5,4.01532166497503,1.68929690201428,-1.22517178886323,2.08680855264238,35.9517043768545,59.1962252939445,4.900337675036,4.3338604047221,1.44978949952646,0,926.5,4.52730616171895,3.36716509331846,2.75800442254571,4.35251526826087,-39.3204928706127,29.698573496866,4.34503457429234,4.8864610488062,1.28583554527967,0,1056.58188283793,9.13951953885864,0.0770967959624964,-0.207405001863604,0.221270763422835,69.6088422257508,1297.07076346785,2.15077701469668,8.65008163334232,0.726372949240228,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
935,3.96026195046246,1.49074264411954,-1.07513285930829,1.83799463986187,35.7993769044933,67.0806596929826,4.96863742179731,4.23557427856947,1.48343173651099,0,935,4.51317201527439,3.36790697317798,2.79914296017552,4.37926919605098,-39.7307298102431,29.6920315188039,4.35866842469133,4.82692194146994,1.30169606705224,0,1056.68818109997,9.03951953885864,0.0889465926704935,-0.213785423369267,0.231550650167231,67.4099806773012,1124.27016030231,2.17458142878177,8.55457617539437,0.734482361060971,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.5,3.8955163223177,1.29943379550114,-0.91848080251552,1.59126841654073,35.2538752240939,76.9565947462788,5.05143177780826,4.12879313441198,1.52179707305061,0,943.5,4.49943045564648,3.3745725094066,2.82433533278617,4.40052379760263,-39.9275162983635,29.6333831088977,4.37200594447234,4.76887170709749,1.31754127455942,0,1056.81580436757,8.93951953885864,0.101335784847434,-0.220479996789751,0.242652777183889,65.3158064840739,986.818231590698,2.19891879698901,8.45891923825681,0.742788189626268,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
952,3.81950628953883,1.12053759008686,-0.763357798490642,1.35584645860589,34.2643531947754,89.2428784939276,5.15222688799413,4.01208643859121,1.56606429182165,0,952,4.48616396517403,3.38611954890268,2.83346439494557,4.41523794114034,-39.9221904478679,29.5323300184149,4.38496011056912,4.71235710627524,1.33334235192247,0,1056.9602857123,8.83951953885864,0.114288131373241,-0.227508754453915,0.254601669919816,63.3275133019162,874.981494565004,2.22380722486856,8.36315201086439,0.751293925904639,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
960.5,3.73080650946205,0.959225496055299,-0.617630531184966,1.14086853990035,32.7768616435907,104.250773578515,5.27506409123472,3.8842337422822,1.61761256506872,0,960.5,4.4734130405066,3.40131980268944,2.82732349416784,4.42297801722333,-39.7348182277534,29.4003521576917,4.39748347560975,4.65737953202145,1.34908165932796,0,1057.12897064254,8.73951953885864,0.127853906101108,-0.234899371204901,0.267440340819722,61.4408901505475,782.142705291454,2.24926564768792,8.26722167451964,0.760011713069816,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
969,3.6285857046591,0.820258841113586,-0.487967692349145,0.954430214945835,30.7481924039261,121.912736550623,5.42410716923791,3.74467048984427,1.67790071896043,0,969,4.46121113089926,3.41890155871335,2.80740461256196,4.42384544562836,-39.3908647024077,29.2491603758352,4.40953485311948,4.6039330556236,1.3647429776384,0,1057.32240743335,8.63951953885864,0.142076928345288,-0.242679508945597,0.281210237420526,59.6531235292617,703.844045367952,2.27531387852438,8.17113065808478,0.768949313148334,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.5,3.51329506131643,0.707330180008063,-0.379012263180624,0.802475095683061,28.1839637048853,141.376690584389,5.60266248479863,3.59416374559225,1.74816334255362,0,977.5,4.44954960859729,3.43768241993711,2.77571088381712,4.41839691866693,-38.918678639366,29.0893653875768,4.42111446456994,4.55196890905094,1.38032254453372,0,1057.53849777137,8.53951953885864,0.157002381422679,-0.250878193146642,0.295955428348453,57.961206629141,636.933013969908,2.30197265974276,8.074901818567,0.778112904448245,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
986,3.38739992703776,0.62218108893284,-0.292749664899319,0.687613026145025,25.1979996127711,160.72491076757,5.81159349329085,3.43549688340543,1.82890147201979,0,986,4.43842845664027,3.45661999863223,2.73442407763236,4.40741385069293,-38.3464200109126,28.9299952090683,4.43221435555367,4.50144873898607,1.3958140304392,0,1057.78565626282,8.43951953885864,0.1726984929163,-0.259532204835086,0.311739851161385,56.3593238928507,579.043848682953,2.3292637181397,7.97847795429146,0.78751678492763,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
994.5,3.25557473749102,0.563877852024945,-0.228320951926087,0.608349150646814,22.0436195474155,177.343372577748,6.04777793442896,3.27357942432481,1.91936241427089,0,994.5,4.42780743070631,3.47492954184471,2.68576219962771,4.39186223756326,-37.7003245652203,28.7775619032879,4.44286728685031,4.45229505350056,1.41122392646451,0,1058.06663160961,8.33951953885864,0.189235344766449,-0.268680579189915,0.328632422841546,54.8424483982895,528.442506992647,2.35720982406301,7.88184721993539,0.797171669515194,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1003,3.12374709749056,0.528878122294684,-0.182604377788389,0.55951445649727,19.0481248592518,189.079479344168,6.30401851576164,3.11440388583306,2.01746001402092,0,1003,4.41765677930957,3.49200235563406,2.63178249861904,4.3726833376991,-37.0038717038465,28.6368649891253,4.45309644684702,4.40444344896268,1.42655601780047,0,1058.3772877115,8.23951953885864,0.20664005299625,-0.278359893572182,0.346676133951862,53.4117090293735,483.933286649974,2.3858348548445,7.78504946631529,0.80708354318954,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1011.5,2.99736664187179,0.512103576086326,-0.151342708268959,0.533998771521608,16.4640668486614,195.272996850041,6.57096753241207,2.96328882043677,2.12034185255472,0,1011.5,4.4079487319996,3.50738617719034,2.57444933817871,4.35080994652658,-36.2789650747285,28.5112602228783,4.46292378844164,4.35783364508117,1.44181394218011,0,1058.72621014412,8.13951953885864,0.225035348468179,-0.288621849663571,0.365982895998455,52.0568412123932,444.374631277718,2.41516386291811,7.68803063612703,0.817268505363922,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1020,2.88012278600221,0.508404290536179,-0.13044624181109,0.524872503221718,14.3905059776136,196.693855385321,6.83971058753436,2.82364979019825,2.22519992705556,0,1020,4.39862417151941,3.52095707391336,2.51488499802729,4.32686783593436,-35.5367689941836,28.401368690603,4.47240389817153,4.31237663874452,1.45701218458711,0,1059.11629963281,8.03951953885864,0.24450178531709,-0.299518043005443,0.386642187440862,50.7746403949706,408.994968565615,2.44522314903216,7.59078067408265,0.827739013542097,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1028.5,2.77367392934842,0.513498320464061,-0.116625096975717,0.526575672020657,12.7958768834257,194.742603850442,7.10353480791328,2.69681471011027,2.32985428462108,0,1028.5,4.38965520096769,3.53250798249032,2.45469184375808,4.30164209275601,-34.7949123801973,28.3084993708925,4.48156060359127,4.26801672432444,1.47215573719995,0,1059.55061262019,7.93951953885864,0.26508324893706,-0.311106689859138,0.408725459620682,49.5668313968512,377.239981783019,2.47604034100615,7.49328955530007,0.838508276079553,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1037,2.67817820884431,0.524246851718481,-0.107522113725995,0.535159571041054,11.5905285961405,190.749834113834,7.35820251651666,2.58262122357214,2.43287139818709,0,1037,4.381003735477,3.54203916077619,2.39471745088766,4.27559505637028,-34.0620126197421,28.2323247883252,4.49042879200436,4.22469019814561,1.48725350557954,0,1060.03813093576,7.83951953885864,0.287055297058755,-0.323457555002166,0.432464488088293,48.4122611694394,348.36493534391,2.50764447852812,7.39550711438861,0.849594924323053,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1045.5,2.59295552476561,0.538503366097806,-0.101549956635561,0.547994770952563,10.6793178577382,185.699860568443,7.60145040377641,2.48011049714549,2.53342958485571,0,1045.5,4.37263487889321,3.54960018303229,2.33566341152327,4.24911579405779,-33.3452148079023,28.1721869629198,4.4990407867025,4.18233847813794,1.50231391840313,0,1060.58623887361,7.73951953885864,0.310369368848131,-0.336644173452906,0.457884750389197,47.3254670621624,322.196743741589,2.54006610454046,7.29739766101281,0.861017255609932,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1054,2.51693892915666,0.554856219582964,-0.0976655313967648,0.563386173448471,9.98291469126723,180.226870440708,7.83244872030665,2.38798759882036,2.63116329007882,0,1054,4.36451079501908,3.55528592700389,2.27804087004387,4.22250260252639,-32.6496197032894,28.1271329657224,4.50743258716702,4.14090208256079,1.5173469891116,0,1061.19048743367,7.63951953885864,0.335267659730859,-0.350746619373227,0.485208815524981,46.2925803783644,298.269150326866,2.57333736381941,7.19900868818913,0.87278479292405,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1062.5,2.44901785012799,0.572388823050033,-0.0951894372269518,0.580249940725707,9.44199488137775,174.706416290835,8.05109514901498,2.30495797659105,2.72594354039902,0,1062.5,4.35660211043906,3.55920859541875,2.22219363118872,4.19596357946521,-31.9786146432424,28.0961335417978,4.51563204769428,4.10033139806029,1.53236036242142,0,1061.86169420914,7.53951953885864,0.361885120041949,-0.36586208546682,0.514602667783511,45.3131046937113,276.330786931522,2.60749210941786,7.10028394467508,0.884920287151575,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1071,2.38812297677117,0.590510341155913,-0.0936752025539887,0.59789422692112,9.01396578201659,169.345044498716,8.25780560693694,2.22980670100016,2.81781613821563,0,1071,4.34888689514492,3.5614769421791,2.16841136989613,4.16966735828749,-31.3352171051909,28.078238782255,4.523659752426,4.06058533626976,1.54735950284242,0,1062.61000887049,7.43951953885864,0.390425711797642,-0.382099258741723,0.546289373833749,44.3824767300869,256.130672182343,2.64256601771333,7.00117585638643,0.897447148316965,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1079.5,2.33331859640731,0.608837284402809,-0.0928271982332048,0.615873142465893,8.66891723597094,164.247496928653,8.45316574388749,2.1614808674454,2.90688916187611,0,1079.5,4.34133404595389,3.56223836527175,2.11673761432371,4.1436843869806,-30.7194421817326,28.0722371009474,4.53154623992068,4.02161560533014,1.5623535225127,0,1063.44758153708,7.33951953885864,0.42112449525943,-0.399583319891301,0.580527923568594,43.4964988667146,237.459471310012,2.67859671288418,6.90162793755221,0.910391774814804,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1088,2.28378576902927,0.627123200233057,-0.0924462426968193,0.633900478039976,8.38576001768353,159.458300957192,8.6378922061871,2.09906780241661,2.99332174975287,0,1088,4.33392465664251,3.56160382311509,2.06730491399786,4.11810288849947,-30.1326851096759,28.0772385044603,4.53930972418205,3.98338663294348,1.57734759041873,0,1064.37740901044,7.23951953885864,0.454213939876911,-0.418449291174708,0.617584093434345,42.6531412954531,220.16057020861,2.71562390172833,6.8016471202534,0.92377407943879,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1096.5,2.23882995081012,0.645208399213548,-0.0923951520261855,0.651790413042145,8.14946673981445,154.988682915305,8.81270843918233,2.04179658076618,3.07728270600876,0,1096.5,4.32664080727698,3.55969148361599,2.02011720288882,4.09295455287932,-29.5748165801601,28.0923221746224,4.54696766878416,3.94586484931781,1.59234681042506,0,1065.42176635464,7.13951953885864,0.489970503017255,-0.438874842957982,0.657785847832238,41.8513401997884,204.093918683261,2.75368951984139,6.70112040538333,0.937632056593402,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1105,2.19786060097296,0.662991994017407,-0.092579150452657,0.669424591145047,7.94929028153692,150.831383941832,8.97832741792387,1.98901411852756,3.15894454878527,0,1105,4.31946294361023,3.55661758251046,1.97511443929168,4.06824356160261,-29.0449493301786,28.1166017093731,4.55453953033729,3.90901623856129,1.60735717728615,0,1066.58045984904,7.03951953885864,0.528860520428823,-0.46098990972377,0.70157333681902,41.0775663776476,189.085772405389,2.79283789028729,6.60008297907032,0.951985804891294,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1113.5,2.16038864964707,0.68040707841042,-0.0929317555272721,0.686724183014101,7.77748130374008,146.970840211748,9.13537805867483,1.94017840111996,3.23845750656365,0,1113.5,4.31237970998205,3.55249201049824,1.93217689085761,4.04394696085619,-28.5414766962406,28.1492540178789,4.56203635620023,3.87281518633323,1.62238191209131,0,1067.88704427083,6.93951953885864,0.571248743668313,-0.485079592971644,0.749417999957409,40.3364679573431,175.055089588194,2.83311589602549,6.49836476253631,0.966887138038595,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1122,2.12598808934136,0.697416228375752,-0.0934018399455902,0.703642877678074,7.6279786338553,143.386396718779,9.28449424059823,1.89482004397626,3.31597996715001,0,1122,4.30538017471999,3.5473711697487,1.89148370200206,4.02014338188375,-28.0668583100512,28.1898891361527,4.56946890591828,3.83723723237076,1.63742425257811,0,1069.35465494792,6.83951953885864,0.617683318874008,-0.511337522639753,0.80187202499811,39.6190183186977,161.89525756061,2.87457316750718,6.39593188958602,0.982372141487308,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1130.5,2.09428675658831,0.714004611897312,-0.0939640579184054,0.720160975054275,7.4971262372696,140.055117759354,9.42630615616421,1.85253140786228,3.39167545581861,0,1130.5,4.29844420945591,3.54137835097786,1.85271598976827,3.99673831561658,-27.6168729354028,28.2375928492327,4.57685790675638,3.80225051698887,1.65249114415414,0,1071,6.73951953885864,0.668362056292266,-0.540043146061432,0.859275530839297,38.9385537554991,149.619504965242,2.91726228702117,6.29273533040022,0.998482373289323,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139,2.0650016631153,0.730154185283748,-0.0945835186614115,0.736254831080752,7.38094205084828,136.957374230675,9.56123236617056,1.81299531441203,3.46563791821893,0,1139,4.2915522713151,3.5345984126491,1.81566522437355,3.97366658713347,-27.1888220824016,28.2917571744883,4.58422373781238,3.76782464557954,1.66758963014669,0,1079.5,6.36076598673078,0.915148516431026,-0.677075484814768,1.13838834290547,36.4960028833478,109.271881235178,3.09113544481768,5.89232606459544,1.06633360718658,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1147.5,2.03785601760897,0.745867987678116,-0.0952456311569594,0.751924720498994,7.2771547006299,134.071982779821,9.68981452467212,1.77590938353722,3.53801008397447,0,1147.5,4.28472292597185,3.52704579000132,1.78068813563227,3.95106343167856,-26.7876919047597,28.3523395935165,4.59154612133026,3.73396333418026,1.68271210637342,0,1088,6.11262162433569,1.1439164821286,-0.799422629164664,1.39557208989934,34.9476601639945,87.418969446021,3.21675077361162,5.61821840472031,1.11835903387106,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1156,2.01262845779427,0.76114796566925,-0.0959367083035567,0.767170175151875,7.18379964146443,131.380499601117,9.81246666409433,1.74102807767671,3.60889372649527,0,1156,4.27791825697408,3.51883457198788,1.7472560876823,3.92875305675478,-26.4064195351855,28.4184999192808,4.59886537472987,3.70062132956235,1.69787307255311,0,1096.5,5.93352165388635,1.35793368578113,-0.908924941651794,1.63405276675383,33.7961414154481,73.6412985752513,3.31395338843868,5.41132845771669,1.161116970865,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1164.5,1.98912958524192,0.776000098212136,-0.0966455361114498,0.781995212309841,7.09924489617952,128.865963071905,9.92955521869487,1.70814047680715,3.67837738903307,0,1164.5,4.2711474784176,3.50999670724613,1.71547483390776,3.90678010523366,-26.0465972143942,28.4900552167349,4.606171397529,3.66779517253551,1.71306875428272,0,1105,5.7964853476653,1.55759387975032,-1.00623084965833,1.85434603487046,32.8631141727626,64.2015876539202,3.39239008962725,5.24568809743466,1.1977809565636,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1173,1.96717619400654,0.790438163983629,-0.0973650654336531,0.796412234366544,7.0222403318109,126.512110063136,10.0415096583362,1.67704705371402,3.74657663496366,0,1173,4.26439190766453,3.50059462975057,1.6851037039346,3.88506592670609,-25.705066770949,28.5665752755626,4.61348420761356,3.63545772179414,1.72830652644167,0,1113.5,5.6873470847219,1.74269012246584,-1.09183858279124,2.0564727943281,32.0681641998005,57.3825482286567,3.45756729487624,5.10763096966493,1.23015647459585,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1181.5,1.94663740559158,0.804468483365988,-0.0980892371938917,0.810426455134858,6.95178721471957,124.305677683716,10.1485726797213,1.64759831196918,3.81354196683417,0,1181.5,4.25766074668859,3.49065292364603,1.65627910917704,3.86366643498826,-25.3838611358583,28.6479355545749,4.62079375036684,3.60360621810291,1.74358265773204,0,1122,5.59779374162629,1.91309349006176,-1.16635246926195,2.24060366514699,31.3693382685158,52.271360766991,3.51295022519898,4.98912098184162,1.25937721896259,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1190,1.92736905356619,0.818106410212112,-0.098814023156525,0.824052370667378,6.88704175730503,122.233487907854,10.2511212961656,1.61963786013966,3.87937665685205,0,1190,4.25092629901295,3.4802208128994,1.62875002764511,3.84249444490062,-25.0796843341393,28.7338089667618,4.62813010367451,3.57220697396047,1.75890852713204,0,1130.5,5.52258341664463,2.06888297589628,-1.23049701350172,2.40715592934694,30.7426560770169,48.3352616677982,3.56085326296525,4.88508042162285,1.28619894963618,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1198.5,1.90926539820588,0.831362215671202,-0.0995366967301187,0.837299640297113,6.82736630608992,120.284513915832,10.3493883397773,1.5930458057621,3.94413348596323,0,1198.5,4.24420895052087,3.46935561771734,1.60235731858848,3.82151506324663,-24.790336261536,28.8237964102956,4.63547109878443,3.54126737632113,1.77427588472772,0,1139,5.45820426184975,2.21042972193715,-1.28510225955931,2.55685106589093,30.1729136758862,45.2400721034293,3.60290841166646,4.79210207361699,1.31115431404765,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1207,1.89221910928001,0.844251596691499,-0.100251947955002,0.850183045928885,6.77196394114543,118.448102901891,10.4436636923937,1.56770431589064,4.00788927063072,0,1207,4.23747913819858,3.4580499018265,1.57725349853322,3.80076804371926,-24.5182355358768,28.9180326597315,4.64284913076359,3.51075322137413,1.78969722762807,0,1147.5,5.40220579472905,2.33833028376167,-1.33104812468534,2.69062773831411,29.6498372015924,42.7655582679834,3.64030570347939,4.70780461414296,1.3346317067416,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
